,Surroundings,Inventory,Action,Response,Reward,Reward_Type,Score,Moves,Total_Moves
356,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path there is a bird's nest here you are carrying a jewel-encrusted egg,you are carrying a jewel-encrusted egg ,go north,clearing on the ground is a pile of leaves,-0.5, - moved around - ,10.0,100,356
357,clearing you are in a clearing with a forest surrounding you on all sides a path leads south on the ground is a pile of leaves you are carrying a jewel-encrusted egg,you are carrying a jewel-encrusted egg,go east,forest,-0.5, - moved around - ,9.5,101,357
358,forest this is a dimly lit forest with large trees all around you are carrying a jewel-encrusted egg,you are carrying a jewel-encrusted egg,go west,forest path there is a bird's nest here,-0.5, - moved around - ,9.0,102,358
359,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path there is a bird's nest here you are carrying a jewel-encrusted egg,you are carrying a jewel-encrusted egg,pick tree with bird,you can't see any songbird here,-1.0,,8.0,103,359
360,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path there is a bird's nest here you are carrying a jewel-encrusted egg,you are carrying a jewel-encrusted egg,go west,forest,1.5, new area score ---forest this is a forest with trees in all directions to the east there appears to be sunlight you are carrying a jewel-encrusted egg - moved around - ,9.5,104,360
361,forest this is a forest with trees in all directions to the east there appears to be sunlight you are carrying a jewel-encrusted egg,you are carrying a jewel-encrusted egg,go south,forest,-0.5, - moved around - ,9.0,105,361
362,forest this is a dimly lit forest with large trees all around you are carrying a jewel-encrusted egg,you are carrying a jewel-encrusted egg ,go west,forest,-0.5, - moved around - ,8.5,106,362
363,forest this is a forest with trees in all directions to the east there appears to be sunlight you are carrying a jewel-encrusted egg,you are carrying a jewel-encrusted egg,go east,forest path there is a bird's nest here,-0.5, - moved around - ,8.0,107,363
364,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path there is a bird's nest here you are carrying a jewel-encrusted egg,you are carrying a jewel-encrusted egg,go south,north of house,-0.5, - moved around - ,7.5,108,364
365,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees you are carrying a jewel-encrusted egg,you are carrying a jewel-encrusted egg,go north,forest path there is a bird's nest here,-0.5, - moved around - ,7.0,109,365
366,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path there is a bird's nest here you are carrying a jewel-encrusted egg,you are carrying a jewel-encrusted egg,go west,forest,-0.5, - moved around - ,6.5,110,366
367,forest this is a forest with trees in all directions to the east there appears to be sunlight you are carrying a jewel-encrusted egg,you are carrying a jewel-encrusted egg,go south,forest,-0.5, - moved around - ,6.0,111,367
368,forest this is a dimly lit forest with large trees all around you are carrying a jewel-encrusted egg,you are carrying a jewel-encrusted egg,go west,forest,-0.5, - moved around - ,5.5,112,368
369,forest this is a forest with trees in all directions to the east there appears to be sunlight you are carrying a jewel-encrusted egg,you are carrying a jewel-encrusted egg,pick trees,you can't pick that,-1.0,,4.5,113,369
370,forest this is a forest with trees in all directions to the east there appears to be sunlight you are carrying a jewel-encrusted egg,you are carrying a jewel-encrusted egg,go north,clearing on the ground is a pile of leaves,-0.5, - moved around - ,4.0,114,370
371,clearing you are in a clearing with a forest surrounding you on all sides a path leads south on the ground is a pile of leaves you are carrying a jewel-encrusted egg,you are carrying a jewel-encrusted egg,go west,forest,-0.5, - moved around - ,3.5,115,371
372,forest this is a forest with trees in all directions to the east there appears to be sunlight you are carrying a jewel-encrusted egg,you are carrying a jewel-encrusted egg,go north,clearing on the ground is a pile of leaves,-0.5, - moved around - ,3.0,116,372
373,clearing you are in a clearing with a forest surrounding you on all sides a path leads south on the ground is a pile of leaves you are carrying a jewel-encrusted egg,you are carrying a jewel-encrusted egg,go west,forest,-0.5, - moved around - ,2.5,117,373
374,forest this is a forest with trees in all directions to the east there appears to be sunlight you are carrying a jewel-encrusted egg,you are carrying a jewel-encrusted egg,go east,forest path there is a bird's nest here ,-0.5, - moved around - ,2.0,118,374
375,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path there is a bird's nest here you are carrying a jewel-encrusted egg,you are carrying a jewel-encrusted egg,unlock path with nest,taken it doesn't seem to work,0.0, - moved around - ,2.0,119,375
376,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path you are carrying a bird's nest a jewel-encrusted egg,you are carrying a bird's nest a jewel-encrusted egg,go west,forest ,1.5, new area score ---forest this is a forest with trees in all directions to the east there appears to be sunlight you are carrying a bird's nest a jewel-encrusted egg - moved around - ,3.5,120,376
377,forest this is a forest with trees in all directions to the east there appears to be sunlight you are carrying a bird's nest a jewel-encrusted egg,you are carrying a bird's nest a jewel-encrusted egg,pick trees with forest,you can't pick that,-1.0,,2.5,121,377
378,forest this is a forest with trees in all directions to the east there appears to be sunlight you are carrying a bird's nest a jewel-encrusted egg,you are carrying a bird's nest a jewel-encrusted egg ,go east,forest path,-0.5, - moved around - ,2.0,122,378
379,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path you are carrying a bird's nest a jewel-encrusted egg,you are carrying a bird's nest a jewel-encrusted egg,go west,forest,-0.5, - moved around - ,1.5,123,379
380,forest this is a forest with trees in all directions to the east there appears to be sunlight you are carrying a bird's nest a jewel-encrusted egg,you are carrying a bird's nest a jewel-encrusted egg ,go north,clearing on the ground is a pile of leaves,1.5, new area score ---clearing you are in a clearing with a forest surrounding you on all sides a path leads south on the ground is a pile of leaves you are carrying a bird's nest a jewel-encrusted egg - moved around - ,3.0,124,380
381,clearing you are in a clearing with a forest surrounding you on all sides a path leads south on the ground is a pile of leaves you are carrying a bird's nest a jewel-encrusted egg,you are carrying a bird's nest a jewel-encrusted egg,go east,forest,1.5, new area score ---forest this is a dimly lit forest with large trees all around you are carrying a bird's nest a jewel-encrusted egg - moved around - ,4.5,125,381
382,forest this is a dimly lit forest with large trees all around you are carrying a bird's nest a jewel-encrusted egg,you are carrying a bird's nest a jewel-encrusted egg,leave nest,dropped,2.0, new area score ---forest this is a dimly lit forest with large trees all around there is a bird's nest here you are carrying a jewel-encrusted egg - moved around - ,6.5,126,382
383,forest this is a dimly lit forest with large trees all around there is a bird's nest here you are carrying a jewel-encrusted egg,you are carrying a jewel-encrusted egg,eat nest,taken i don't think that the bird's nest would agree with you,0.0, - moved around - ,6.5,127,383
384,forest this is a dimly lit forest with large trees all around you are carrying a bird's nest a jewel-encrusted egg,you are carrying a bird's nest a jewel-encrusted egg,pour nest in trees,dropped,0.0, - moved around - ,6.5,128,384
385,forest this is a dimly lit forest with large trees all around there is a bird's nest here you are carrying a jewel-encrusted egg,you are carrying a jewel-encrusted egg,read nest,taken how does one read a bird's nest,0.0, - moved around - ,6.5,129,385
386,forest this is a dimly lit forest with large trees all around you are carrying a bird's nest a jewel-encrusted egg,you are carrying a bird's nest a jewel-encrusted egg,go west,forest path,-0.5, - moved around - ,6.0,130,386
387,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path you are carrying a bird's nest a jewel-encrusted egg,you are carrying a bird's nest a jewel-encrusted egg,go south,north of house,1.5, new area score ---north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees you are carrying a bird's nest a jewel-encrusted egg - moved around - ,7.5,131,387
388,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees you are carrying a bird's nest a jewel-encrusted egg,you are carrying a bird's nest a jewel-encrusted egg,flip door with nest,you can't see any door here,-1.0,,6.5,132,388
389,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees you are carrying a bird's nest a jewel-encrusted egg,you are carrying a bird's nest a jewel-encrusted egg,go east,behind house,1.5, new area score ---behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is slightly ajar you are carrying a bird's nest a jewel-encrusted egg - moved around - ,8.0,133,389
390,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is slightly ajar you are carrying a bird's nest a jewel-encrusted egg,you are carrying a bird's nest a jewel-encrusted egg,enter nest,that would involve quite a contortion,-1.0,,7.0,134,390
391,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is slightly ajar you are carrying a bird's nest a jewel-encrusted egg,you are carrying a bird's nest a jewel-encrusted egg,read window with nest,how does one look through a bird's nest,-1.0,,6.0,135,391
392,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is slightly ajar you are carrying a bird's nest a jewel-encrusted egg,you are carrying a bird's nest a jewel-encrusted egg,open window,with great effort you open the window far enough to allow entry,1.5, new area score ---behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is open you are carrying a bird's nest a jewel-encrusted egg - moved around - ,7.5,136,392
393,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is open you are carrying a bird's nest a jewel-encrusted egg,you are carrying a bird's nest a jewel-encrusted egg,leave path,you're not carrying the way,-1.0,,6.5,137,393
394,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is open you are carrying a bird's nest a jewel-encrusted egg,you are carrying a bird's nest a jewel-encrusted egg,find path,i can't help you there,-1.0,,5.5,138,394
395,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is open you are carrying a bird's nest a jewel-encrusted egg,you are carrying a bird's nest a jewel-encrusted egg,eat nest,i don't think that the bird's nest would agree with you,-1.0,,4.5,139,395
396,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is open you are carrying a bird's nest a jewel-encrusted egg,you are carrying a bird's nest a jewel-encrusted egg,leave bird,you can't see any bird here,-1.0,,3.5,140,396
397,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is open you are carrying a bird's nest a jewel-encrusted egg,you are carrying a bird's nest a jewel-encrusted egg,open nest,it is already open,-1.0,,2.5,141,397
398,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is open you are carrying a bird's nest a jewel-encrusted egg,you are carrying a bird's nest a jewel-encrusted egg,go down,you can't go that way,-1.0,,1.5,142,398
399,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is open you are carrying a bird's nest a jewel-encrusted egg,you are carrying a bird's nest a jewel-encrusted egg,pull window,you can't move the kitchen window,-1.0,,0.5,143,399
400,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is open you are carrying a bird's nest a jewel-encrusted egg,you are carrying a bird's nest a jewel-encrusted egg,shake nest,shaken,-1.0,,-0.5,144,400
401,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is open you are carrying a bird's nest a jewel-encrusted egg,you are carrying a bird's nest a jewel-encrusted egg,find bird,you can't see any bird here,-1.0,,-1.5,145,401
402,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is open you are carrying a bird's nest a jewel-encrusted egg,you are carrying a bird's nest a jewel-encrusted egg,fill window,there is nothing to fill it with,-1.0,,-2.5,146,402
403,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is open you are carrying a bird's nest a jewel-encrusted egg,you are carrying a bird's nest a jewel-encrusted egg,pick path with window,you can't pick that,-1.0,,-3.5,147,403
404,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is open you are carrying a bird's nest a jewel-encrusted egg,you are carrying a bird's nest a jewel-encrusted egg,go northwest,north of house,-0.5, - moved around - ,-4.0,148,404
405,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees you are carrying a bird's nest a jewel-encrusted egg,you are carrying a bird's nest a jewel-encrusted egg,carry nest from path,you already have that,-1.0,,-5.0,149,405
406,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees you are carrying a bird's nest a jewel-encrusted egg,you are carrying a bird's nest a jewel-encrusted egg,go southeast,behind house,-0.5, - moved around - ,-5.5,150,406
407,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is open you are carrying a bird's nest a jewel-encrusted egg,you are carrying a bird's nest a jewel-encrusted egg,play bird,you can't see any bird here,-1.0,,-6.5,151,407
408,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is open you are carrying a bird's nest a jewel-encrusted egg,you are carrying a bird's nest a jewel-encrusted egg,feel bird,you can't see any bird here,-1.0,,-7.5,152,408
409,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is open you are carrying a bird's nest a jewel-encrusted egg,you are carrying a bird's nest a jewel-encrusted egg,pour forest in path,you can't see any forest here,-1.0,,-8.5,153,409
410,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is open you are carrying a bird's nest a jewel-encrusted egg,you are carrying a bird's nest a jewel-encrusted egg,hide path under nest,you don't have the way,-1.0,,-9.5,154,410
411,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is open you are carrying a bird's nest a jewel-encrusted egg,you are carrying a bird's nest a jewel-encrusted egg,make nest,you can't do that,-1.0,,-10.5,155,411
412,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is open you are carrying a bird's nest a jewel-encrusted egg,you are carrying a bird's nest a jewel-encrusted egg,ask path,you can't talk to the way,-1.0,,-11.5,156,412
413,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is open you are carrying a bird's nest a jewel-encrusted egg,you are carrying a bird's nest a jewel-encrusted egg,ask bird,you can't see any bird here,-1.0,,-12.5,157,413
414,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is open you are carrying a bird's nest a jewel-encrusted egg,you are carrying a bird's nest a jewel-encrusted egg,unlock window with bird,you can't see any bird here,-1.0,,-13.5,158,414
415,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is open you are carrying a bird's nest a jewel-encrusted egg,you are carrying a bird's nest a jewel-encrusted egg,read nest,how does one read a bird's nest,-1.0,,-14.5,159,415
416,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is open you are carrying a bird's nest a jewel-encrusted egg,you are carrying a bird's nest a jewel-encrusted egg,go northeast,you can't go that way,-1.0,,-15.5,160,416
417,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is open you are carrying a bird's nest a jewel-encrusted egg,you are carrying a bird's nest a jewel-encrusted egg,play path,that's silly,-1.0,,-16.5,161,417
418,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is open you are carrying a bird's nest a jewel-encrusted egg,you are carrying a bird's nest a jewel-encrusted egg,make bird,you can't see any bird here,-1.0,,-17.5,162,418
419,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is open you are carrying a bird's nest a jewel-encrusted egg,you are carrying a bird's nest a jewel-encrusted egg,break nest,what do you want to break the nest with,-1.0,,-18.5,163,419
420,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is open you are carrying a bird's nest a jewel-encrusted egg,you are carrying a bird's nest a jewel-encrusted egg,read path,how does one read a way,-1.0,,-19.5,164,420
421,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is open you are carrying a bird's nest a jewel-encrusted egg,you are carrying a bird's nest a jewel-encrusted egg,carry path to window,that sentence isn't one i recognize,-1.0,,-20.5,165,421
422,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is open you are carrying a bird's nest a jewel-encrusted egg,you are carrying a bird's nest a jewel-encrusted egg,enter window,kitchen you are in the kitchen of the white house a table seems to have been used recently for the preparation of food a passage leads to the west and a dark staircase can be seen leading upward a dark chimney leads down and to the east is a small window which is open on the table is an elongated brown sack smelling of hot peppers a bottle is sitting on the table the glass bottle contains a quantity of water,11.5, game score: 10  new area score ---kitchen you are in the kitchen of the white house a table seems to have been used recently for the preparation of food a passage leads to the west and a dark staircase can be seen leading upward a dark chimney leads down and to the east is a small window which is open on the table is an elongated brown sack smelling of hot peppers a bottle is sitting on the table the glass bottle contains a quantity of water you are carrying a bird's nest a jewel-encrusted egg - moved around - ,-9.0,166,422
423,kitchen you are in the kitchen of the white house a table seems to have been used recently for the preparation of food a passage leads to the west and a dark staircase can be seen leading upward a dark chimney leads down and to the east is a small window which is open on the table is an elongated brown sack smelling of hot peppers a bottle is sitting on the table the glass bottle contains a quantity of water you are carrying a bird's nest a jewel-encrusted egg,you are carrying a bird's nest a jewel-encrusted egg,read food with nest,you can't see any food here,-1.0,,-10.0,167,423
424,kitchen you are in the kitchen of the white house a table seems to have been used recently for the preparation of food a passage leads to the west and a dark staircase can be seen leading upward a dark chimney leads down and to the east is a small window which is open on the table is an elongated brown sack smelling of hot peppers a bottle is sitting on the table the glass bottle contains a quantity of water you are carrying a bird's nest a jewel-encrusted egg,you are carrying a bird's nest a jewel-encrusted egg,make bird,you can't see any bird here,-1.0,,-11.0,168,424
425,kitchen you are in the kitchen of the white house a table seems to have been used recently for the preparation of food a passage leads to the west and a dark staircase can be seen leading upward a dark chimney leads down and to the east is a small window which is open on the table is an elongated brown sack smelling of hot peppers a bottle is sitting on the table the glass bottle contains a quantity of water you are carrying a bird's nest a jewel-encrusted egg,you are carrying a bird's nest a jewel-encrusted egg,carry food from water,you can't see any food here,-1.0,,-12.0,169,425
426,kitchen you are in the kitchen of the white house a table seems to have been used recently for the preparation of food a passage leads to the west and a dark staircase can be seen leading upward a dark chimney leads down and to the east is a small window which is open on the table is an elongated brown sack smelling of hot peppers a bottle is sitting on the table the glass bottle contains a quantity of water you are carrying a bird's nest a jewel-encrusted egg,you are carrying a bird's nest a jewel-encrusted egg,carry water from bottle,you can't reach something that's inside a closed container,-1.0,,-13.0,170,426
427,kitchen you are in the kitchen of the white house a table seems to have been used recently for the preparation of food a passage leads to the west and a dark staircase can be seen leading upward a dark chimney leads down and to the east is a small window which is open on the table is an elongated brown sack smelling of hot peppers a bottle is sitting on the table the glass bottle contains a quantity of water you are carrying a bird's nest a jewel-encrusted egg,you are carrying a bird's nest a jewel-encrusted egg,go northwest,you can't go that way,-1.0,,-14.0,171,427
428,kitchen you are in the kitchen of the white house a table seems to have been used recently for the preparation of food a passage leads to the west and a dark staircase can be seen leading upward a dark chimney leads down and to the east is a small window which is open on the table is an elongated brown sack smelling of hot peppers a bottle is sitting on the table the glass bottle contains a quantity of water you are carrying a bird's nest a jewel-encrusted egg,you are carrying a bird's nest a jewel-encrusted egg,pick bottle with window,you can't pick that,-1.0,,-15.0,172,428
429,kitchen you are in the kitchen of the white house a table seems to have been used recently for the preparation of food a passage leads to the west and a dark staircase can be seen leading upward a dark chimney leads down and to the east is a small window which is open on the table is an elongated brown sack smelling of hot peppers a bottle is sitting on the table the glass bottle contains a quantity of water you are carrying a bird's nest a jewel-encrusted egg,you are carrying a bird's nest a jewel-encrusted egg,leave bird,you can't see any bird here,-1.0,,-16.0,173,429
430,kitchen you are in the kitchen of the white house a table seems to have been used recently for the preparation of food a passage leads to the west and a dark staircase can be seen leading upward a dark chimney leads down and to the east is a small window which is open on the table is an elongated brown sack smelling of hot peppers a bottle is sitting on the table the glass bottle contains a quantity of water you are carrying a bird's nest a jewel-encrusted egg,you are carrying a bird's nest a jewel-encrusted egg,pull food,you can't see any food here,-1.0,,-17.0,174,430
431,kitchen you are in the kitchen of the white house a table seems to have been used recently for the preparation of food a passage leads to the west and a dark staircase can be seen leading upward a dark chimney leads down and to the east is a small window which is open on the table is an elongated brown sack smelling of hot peppers a bottle is sitting on the table the glass bottle contains a quantity of water you are carrying a bird's nest a jewel-encrusted egg,you are carrying a bird's nest a jewel-encrusted egg,spray egg on bottle,how singularly useless,-1.0,,-18.0,175,431
432,kitchen you are in the kitchen of the white house a table seems to have been used recently for the preparation of food a passage leads to the west and a dark staircase can be seen leading upward a dark chimney leads down and to the east is a small window which is open on the table is an elongated brown sack smelling of hot peppers a bottle is sitting on the table the glass bottle contains a quantity of water you are carrying a bird's nest a jewel-encrusted egg,you are carrying a bird's nest a jewel-encrusted egg,enter bird,you can't see any bird here,-1.0,,-19.0,176,432
433,kitchen you are in the kitchen of the white house a table seems to have been used recently for the preparation of food a passage leads to the west and a dark staircase can be seen leading upward a dark chimney leads down and to the east is a small window which is open on the table is an elongated brown sack smelling of hot peppers a bottle is sitting on the table the glass bottle contains a quantity of water you are carrying a bird's nest a jewel-encrusted egg,you are carrying a bird's nest a jewel-encrusted egg,make bottle,you can't do that,-1.0,,-20.0,177,433
434,kitchen you are in the kitchen of the white house a table seems to have been used recently for the preparation of food a passage leads to the west and a dark staircase can be seen leading upward a dark chimney leads down and to the east is a small window which is open on the table is an elongated brown sack smelling of hot peppers a bottle is sitting on the table the glass bottle contains a quantity of water you are carrying a bird's nest a jewel-encrusted egg,you are carrying a bird's nest a jewel-encrusted egg,carry food from bottle,you can't see any food here,-1.0,,-21.0,178,434
435,kitchen you are in the kitchen of the white house a table seems to have been used recently for the preparation of food a passage leads to the west and a dark staircase can be seen leading upward a dark chimney leads down and to the east is a small window which is open on the table is an elongated brown sack smelling of hot peppers a bottle is sitting on the table the glass bottle contains a quantity of water you are carrying a bird's nest a jewel-encrusted egg,you are carrying a bird's nest a jewel-encrusted egg,get nest,you already have that,-1.0,,-22.0,179,435
436,kitchen you are in the kitchen of the white house a table seems to have been used recently for the preparation of food a passage leads to the west and a dark staircase can be seen leading upward a dark chimney leads down and to the east is a small window which is open on the table is an elongated brown sack smelling of hot peppers a bottle is sitting on the table the glass bottle contains a quantity of water you are carrying a bird's nest a jewel-encrusted egg,you are carrying a bird's nest a jewel-encrusted egg,enter water,you can't swim in the dungeon,-1.0,,-23.0,180,436
437,kitchen you are in the kitchen of the white house a table seems to have been used recently for the preparation of food a passage leads to the west and a dark staircase can be seen leading upward a dark chimney leads down and to the east is a small window which is open on the table is an elongated brown sack smelling of hot peppers a bottle is sitting on the table the glass bottle contains a quantity of water you are carrying a bird's nest a jewel-encrusted egg,you are carrying a bird's nest a jewel-encrusted egg,get bird,you can't see any bird here,-1.0,,-24.0,181,437
438,kitchen you are in the kitchen of the white house a table seems to have been used recently for the preparation of food a passage leads to the west and a dark staircase can be seen leading upward a dark chimney leads down and to the east is a small window which is open on the table is an elongated brown sack smelling of hot peppers a bottle is sitting on the table the glass bottle contains a quantity of water you are carrying a bird's nest a jewel-encrusted egg,you are carrying a bird's nest a jewel-encrusted egg,hide food under window,you don't have that,-1.0,,-25.0,182,438
439,kitchen you are in the kitchen of the white house a table seems to have been used recently for the preparation of food a passage leads to the west and a dark staircase can be seen leading upward a dark chimney leads down and to the east is a small window which is open on the table is an elongated brown sack smelling of hot peppers a bottle is sitting on the table the glass bottle contains a quantity of water you are carrying a bird's nest a jewel-encrusted egg,you are carrying a bird's nest a jewel-encrusted egg,pick food with water,you can't see any food here,-1.0,,-26.0,183,439
440,kitchen you are in the kitchen of the white house a table seems to have been used recently for the preparation of food a passage leads to the west and a dark staircase can be seen leading upward a dark chimney leads down and to the east is a small window which is open on the table is an elongated brown sack smelling of hot peppers a bottle is sitting on the table the glass bottle contains a quantity of water you are carrying a bird's nest a jewel-encrusted egg,you are carrying a bird's nest a jewel-encrusted egg,read glass with nest,taken how does one look through a bird's nest,4.5, inventory score (you are carrying a bird's nest a jewel-encrusted egg --- you are carrying a glass bottle the glass bottle contains a quantity of water a bird's nest a jewel-encrusted egg) new area score ---kitchen you are in the kitchen of the white house a table seems to have been used recently for the preparation of food a passage leads to the west and a dark staircase can be seen leading upward a dark chimney leads down and to the east is a small window which is open on the table is an elongated brown sack smelling of hot peppers you are carrying a glass bottle the glass bottle contains a quantity of water a bird's nest a jewel-encrusted egg - moved around - ,-21.5,184,440
441,kitchen you are in the kitchen of the white house a table seems to have been used recently for the preparation of food a passage leads to the west and a dark staircase can be seen leading upward a dark chimney leads down and to the east is a small window which is open on the table is an elongated brown sack smelling of hot peppers you are carrying a glass bottle the glass bottle contains a quantity of water a bird's nest a jewel-encrusted egg,you are carrying a glass bottle the glass bottle contains a quantity of water a bird's nest a jewel-encrusted egg,pull bird,you can't see any bird here,-1.0,,-22.5,185,441
442,kitchen you are in the kitchen of the white house a table seems to have been used recently for the preparation of food a passage leads to the west and a dark staircase can be seen leading upward a dark chimney leads down and to the east is a small window which is open on the table is an elongated brown sack smelling of hot peppers you are carrying a glass bottle the glass bottle contains a quantity of water a bird's nest a jewel-encrusted egg,you are carrying a glass bottle the glass bottle contains a quantity of water a bird's nest a jewel-encrusted egg,ask passage,you can't talk to the way,-1.0,,-23.5,186,442
443,kitchen you are in the kitchen of the white house a table seems to have been used recently for the preparation of food a passage leads to the west and a dark staircase can be seen leading upward a dark chimney leads down and to the east is a small window which is open on the table is an elongated brown sack smelling of hot peppers you are carrying a glass bottle the glass bottle contains a quantity of water a bird's nest a jewel-encrusted egg,you are carrying a glass bottle the glass bottle contains a quantity of water a bird's nest a jewel-encrusted egg,wear passage,you can't wear the way,-1.0,,-24.5,187,443
444,kitchen you are in the kitchen of the white house a table seems to have been used recently for the preparation of food a passage leads to the west and a dark staircase can be seen leading upward a dark chimney leads down and to the east is a small window which is open on the table is an elongated brown sack smelling of hot peppers you are carrying a glass bottle the glass bottle contains a quantity of water a bird's nest a jewel-encrusted egg,you are carrying a glass bottle the glass bottle contains a quantity of water a bird's nest a jewel-encrusted egg,feel water,fiddling with the quantity of water has no effect,-1.0,,-25.5,188,444
445,kitchen you are in the kitchen of the white house a table seems to have been used recently for the preparation of food a passage leads to the west and a dark staircase can be seen leading upward a dark chimney leads down and to the east is a small window which is open on the table is an elongated brown sack smelling of hot peppers you are carrying a glass bottle the glass bottle contains a quantity of water a bird's nest a jewel-encrusted egg,you are carrying a glass bottle the glass bottle contains a quantity of water a bird's nest a jewel-encrusted egg,carry nest to water,that sentence isn't one i recognize,-1.0,,-26.5,189,445
446,kitchen you are in the kitchen of the white house a table seems to have been used recently for the preparation of food a passage leads to the west and a dark staircase can be seen leading upward a dark chimney leads down and to the east is a small window which is open on the table is an elongated brown sack smelling of hot peppers you are carrying a glass bottle the glass bottle contains a quantity of water a bird's nest a jewel-encrusted egg,you are carrying a glass bottle the glass bottle contains a quantity of water a bird's nest a jewel-encrusted egg,pick passage with nest,you can't pick that,-1.0,,-27.5,190,446
447,kitchen you are in the kitchen of the white house a table seems to have been used recently for the preparation of food a passage leads to the west and a dark staircase can be seen leading upward a dark chimney leads down and to the east is a small window which is open on the table is an elongated brown sack smelling of hot peppers you are carrying a glass bottle the glass bottle contains a quantity of water a bird's nest a jewel-encrusted egg,you are carrying a glass bottle the glass bottle contains a quantity of water a bird's nest a jewel-encrusted egg,enter bottle,that would involve quite a contortion,-1.0,,-28.5,191,447
448,kitchen you are in the kitchen of the white house a table seems to have been used recently for the preparation of food a passage leads to the west and a dark staircase can be seen leading upward a dark chimney leads down and to the east is a small window which is open on the table is an elongated brown sack smelling of hot peppers you are carrying a glass bottle the glass bottle contains a quantity of water a bird's nest a jewel-encrusted egg,you are carrying a glass bottle the glass bottle contains a quantity of water a bird's nest a jewel-encrusted egg,read window,how does one read a kitchen window,-1.0,,-29.5,192,448
449,kitchen you are in the kitchen of the white house a table seems to have been used recently for the preparation of food a passage leads to the west and a dark staircase can be seen leading upward a dark chimney leads down and to the east is a small window which is open on the table is an elongated brown sack smelling of hot peppers you are carrying a glass bottle the glass bottle contains a quantity of water a bird's nest a jewel-encrusted egg,you are carrying a glass bottle the glass bottle contains a quantity of water a bird's nest a jewel-encrusted egg,find water,it's in the glass bottle,-1.0,,-30.5,193,449
